"","unique_id","report.","date","year","month","overall_type","category","type","type_desc","offense","i.ward","a.ward","a.city","a.county","a.state","a.race","a.gender","a.age","age_range","initiated"
"210",1705,17014541,2017-03-22,"2017","03","Traffic","Part II - Vice","CA","Arrest","CDS: Felony Marijuana","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",22,"18-29","Detail"
"211",1706,17014541,2017-03-22,"2017","03","Traffic","Part II - Vice","CA","Arrest","CDS: Felony Marijuana","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",21,"18-29","Detail"
"212",1707,17014019,2017-03-19,"2017","03","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 5","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",40,"40-49","Officer"
"213",1708,17008809,2017-02-18,"2017","02","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 5","OOC","Henrico","VA","VA","Black","Woman",31,"30-39","Officer"
"214",1709,17007463,2017-02-11,"2017","02","Traffic","Miscellaneous","CA","Arrest","All Other - Traffic","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",28,"18-29","Officer"
"215",1710,17006780,2017-02-08,"2017","02","Traffic","Miscellaneous","CA","Arrest","All Other - Criminal","Ward 6","OOC","TP unincorporated (PG)","Prince George's","MD","Black","Man",19,"18-29","Officer"
"216",1711,17006809,2017-02-08,"2017","02","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Mount Rainier","Prince George's","MD","Hispanic","Man",20,"18-29","Officer"
"217",1712,17005516,2017-02-04,"2017","02","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",35,"30-39","Officer"
"218",1713,17003378,2017-01-26,"2017","01","Traffic","Part II - Safety","CA","Arrest","Weapons Violation","Ward 6","OOC","TP unincorporated (MC)","Montgomery","MD","Black","Man",19,"18-29","Detail"
"219",1714,17003378,2017-01-26,"2017","01","Traffic","Part II - Safety","APP","Application for charges","Weapons Violation","Ward 6","OOC","TP unincorporated (MC)","Montgomery","MD","Black","Man",22,"18-29","Detail"
"220",1715,17001049,2017-01-12,"2017","01","Traffic","Part II - Safety","CA","Arrest","Weapons Violation","Ward 5","OOC","Manassas","OOS","VA","White","Man",21,"18-29","Detail"
"221",1716,17001049,2017-01-12,"2017","01","Traffic","Part II - Safety","CRC","Criminal citation","Weapons Violation","Ward 5","OOC","Woodbridge","VA","VA","White","Woman",25,"18-29","Detail"
"222",1717,17001049,2017-01-12,"2017","01","Traffic","Part II - Safety","CA","Arrest","Weapons Violation","Ward 5","OOC","Woodbridge","VA","VA","White","Man",34,"30-39","Detail"
"223",1718,17001096,2017-01-07,"2017","01","Traffic","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 2","OOC","Hyattsville","Prince George's","MD","Black","Man",32,"30-39","Detail"
"224",1719,17000718,2017-01-06,"2017","01","Traffic","Miscellaneous","CA","Arrest","All Other - Criminal","Ward 6","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Man",54,"50-59","Detail"
"225",1720,17000002,2017-01-01,"2017","01","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Silver Spring","Montgomery","MD","White","Man",31,"30-39","Public"
"226",1721,16044273,2016-12-20,"2016","12","Traffic","Part II - Vice","CRC","Criminal citation","CDS: Heroin","Ward 5","OOC","Woodbridge","VA","VA","White","Woman",36,"30-39","Detail"
"227",1722,16044273,2016-12-20,"2016","12","Traffic","Part II - Vice","CRC","Criminal citation","CDS: Heroin","Ward 5","OOC","Woodbridge","VA","VA","White","Woman",30,"30-39","Detail"
"228",1723,16044273,2016-12-20,"2016","12","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Woodbridge","VA","VA","White","Woman",30,"30-39","Detail"
"229",1724,16063950,2016-12-13,"2016","12","Traffic","Part I - Property","CA","Arrest","Theft from Auto","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",21,"18-29","Officer"
"230",1725,16063950,2016-12-13,"2016","12","Traffic","Part I - Property","CA","Arrest","Theft from Auto","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",18,"18-29","Officer"
"231",1726,16063950,2016-12-13,"2016","12","Traffic","Part I - Property","CA","Arrest","Theft from Auto","Ward 6","OOC","TP unincorporated (PG)","Prince George's","MD","Hispanic","Man",17,"10-17","Officer"
"232",1727,16063950,2016-12-13,"2016","12","Traffic","Part I - Property","CA","Arrest","Theft from Auto","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",21,"18-29","Officer"
"233",1728,16060981,2016-11-28,"2016","11","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Springfield","VA","VA","Hispanic","Man",51,"50-59","Officer"
"234",1729,16060789,2016-11-27,"2016","11","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",34,"30-39","Officer"
"235",1730,16059011,2016-11-25,"2016","11","Traffic","Part II - Safety","CA","Arrest","Weapons Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",22,"18-29","Officer"
"236",1731,16059011,2016-11-25,"2016","11","Traffic","Part II - Safety","CA","Arrest","Weapons Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",22,"18-29","Officer"
"237",1732,16059321,2016-11-18,"2016","11","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",40,"40-49","Officer"
"238",1733,16058477,2016-11-14,"2016","11","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 5","OOC","TP unincorporated (MC)","Montgomery","MD","Hispanic","Man",35,"30-39","Public"
"239",1734,16058130,2016-11-11,"2016","11","Traffic","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 3","OOC","Washington","DC","DC","Hispanic","Man",34,"30-39","Officer"
"240",1735,16057935,2016-11-10,"2016","11","Traffic","Miscellaneous","CA","Arrest","All Other - Traffic","Ward 6","OOC","Gaithersburg","Montgomery","MD","Hispanic","Man",45,"40-49","Officer"
"241",1736,16057032,2016-11-08,"2016","11","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",31,"30-39","Detail"
"242",1737,16055844,2016-10-30,"2016","10","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Laurel","Prince George's","MD","Black","Man",27,"18-29","Officer"
"243",1738,16054507,2016-10-24,"2016","10","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",31,"30-39","Officer"
"244",1739,16053706,2016-10-19,"2016","10","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 5","OOC","Silver Spring","Montgomery","MD","Black","Man",33,"30-39","Officer"
"245",1740,16053493,2016-10-18,"2016","10","Traffic","Miscellaneous","CA","Arrest","All Other - Traffic","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",32,"30-39","Officer"
"246",1741,16052692,2016-10-13,"2016","10","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 2","Ward 6","Takoma Park","Takoma Park (MC)","MD","White","Man",29,"18-29","Public"
"247",1742,16049055,2016-09-29,"2016","09","Traffic","Part II - Vice","CA","Arrest","CDS: Felony Marijuana","Ward 6","OOC","Washington","DC","DC","Black","Man",59,"50-59","Detail"
"248",1743,16045054,2016-09-03,"2016","09","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",28,"18-29","Officer"
"249",1744,16043363,2016-08-26,"2016","08","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",24,"18-29","Officer"
"250",1745,16042998,2016-08-24,"2016","08","Traffic","Miscellaneous","CA","Arrest","All Other - Traffic","Ward 1","OOC","Washington","DC","DC","Black","Woman",60,"60-69","Detail"
"251",1746,16042536,2016-08-22,"2016","08","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",42,"40-49","Officer"
"252",1747,16040625,2016-08-16,"2016","08","Traffic","Part II - Vice","APP","Application for charges","CDS: Marijuana","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",20,"18-29","Detail"
"253",1748,16041363,2016-08-15,"2016","08","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Brandywine","Prince George's","MD","Hispanic","Man",26,"18-29","Officer"
"254",1749,16040778,2016-08-12,"2016","08","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Rockville","Montgomery","MD","Hispanic","Man",53,"50-59","Officer"
"255",1750,16037927,2016-07-27,"2016","07","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Rockville","Montgomery","MD","Black","Man",27,"18-29","Officer"
"256",1751,16037412,2016-07-25,"2016","07","Traffic","Miscellaneous","APP","Application for charges","All Other - Criminal","Ward 6","OOC","Camp Springs","Prince George's","MD","Black","Man",21,"18-29","Officer"
"257",1752,16037434,2016-07-25,"2016","07","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Olmstead","OOS","OH","Hispanic","Man",32,"30-39","Officer"
"258",1753,16037318,2016-07-23,"2016","07","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Woman",41,"40-49","Officer"
"259",1754,16036853,2016-07-22,"2016","07","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","TP unincorporated (PG)","Prince George's","MD","Hispanic","Man",37,"30-39","Officer"
"260",1755,16036990,2016-07-22,"2016","07","Traffic","Part II - Vice","CA","Arrest","CDS: Felony Marijuana","Ward 2","OOC","Silver Spring","Montgomery","MD","Black","Man",21,"18-29","Detail"
"261",1756,16036990,2016-07-22,"2016","07","Traffic","Part II - Vice","CA","Arrest","CDS: Felony Marijuana","Ward 2","OOC","College Park","Prince George's","MD","Black","Man",20,"18-29","Detail"
"262",1757,16037020,2016-07-22,"2016","07","Traffic","Part II - Violent","APP","Application for charges","Sex Offense","Ward 3","OOC","Hyattsville","Prince George's","MD","Black","Man",55,"50-59","Officer"
"263",1758,16037160,2016-07-22,"2016","07","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Man",37,"30-39","Officer"
"264",1759,16035013,2016-07-11,"2016","07","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",23,"18-29","Public"
"265",1760,16035009,2016-07-10,"2016","07","Traffic","Miscellaneous","JVA","Juvenile arrest","All Other - Criminal","Ward 6","OOC","TP unincorporated (MC)","Montgomery","MD","Hispanic","Woman",16,"10-17","Officer"
"266",1761,16030961,2016-06-28,"2016","06","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 2","OOC","Beltsville","Prince George's","MD","Black","Man",29,"18-29","Officer"
"267",1762,16032601,2016-06-28,"2016","06","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 2","OOC","Stafford","VA","VA","Hispanic","Woman",43,"40-49","Public"
"268",1763,16030578,2016-06-17,"2016","06","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Forrestville","Prince George's","MD","Black","Man",27,"18-29","Officer"
"269",1764,16029499,2016-06-12,"2016","06","Traffic","Miscellaneous","CA","Arrest","All Other - Criminal","Ward 6","OOC","Montgomery Village","Montgomery","MD","Black","Man",23,"18-29","Officer"
"270",1765,16028081,2016-06-10,"2016","06","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 3","Ward 2","Takoma Park","Takoma Park (MC)","MD","Black","Man",40,"40-49","Officer"
"271",1766,16028075,2016-06-05,"2016","06","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",53,"50-59","Officer"
"272",1767,16027937,2016-06-04,"2016","06","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",43,"40-49","Officer"
"273",1768,16031918,2016-06-04,"2016","06","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 2","OOC","Alexandria","VA","VA","Hispanic","Man",32,"30-39","Officer"
"274",1769,16027715,2016-06-03,"2016","06","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Gaithersburg","Montgomery","MD","Black","Man",23,"18-29","Officer"
"275",1770,16025163,2016-06-01,"2016","06","Traffic","Part II - Safety","CA","Arrest","Weapons Violation","Ward 1","OOC","District Heights","Prince George's","MD","Black","Man",26,"18-29","Detail"
"276",1771,16026872,2016-05-30,"2016","05","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",24,"18-29","Officer"
"277",1772,16026845,2016-05-30,"2016","05","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 5","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",32,"30-39","Public"
"278",1773,16026715,2016-05-29,"2016","05","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Mount Rainier","Prince George's","MD","Hispanic","Man",34,"30-39","Detail"
"279",1774,16026084,2016-05-26,"2016","05","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 1","OOC","Adelphi","Prince George's","MD","Hispanic","Man",34,"30-39","Public"
"280",1775,16025935,2016-05-25,"2016","05","Traffic","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 5","OOC","Laurel","Prince George's","MD","Black","Man",54,"50-59","Officer"
"281",1776,16022231,2016-05-05,"2016","05","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 3","OOC","Rockville","Montgomery","MD","White","Man",57,"50-59","Officer"
"282",1777,16018603,2016-04-16,"2016","04","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 3","OOC","TP unincorporated (MC)","Montgomery","MD","Hispanic","Man",30,"30-39","Officer"
"283",1778,16018535,2016-04-15,"2016","04","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",26,"18-29","Officer"
"284",1779,16016752,2016-04-06,"2016","04","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",40,"40-49","Officer"
"285",1780,16014853,2016-03-26,"2016","03","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","Ward 5","Takoma Park","Takoma Park (MC)","MD","White","Woman",35,"30-39","Detail"
"286",1781,16013773,2016-03-21,"2016","03","Traffic","Part II - Vice","CRC","Criminal citation","CDS: Paraphernalia","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",32,"30-39","Officer"
"287",1782,16013657,2016-03-20,"2016","03","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",27,"18-29","Officer"
"288",1783,16013095,2016-03-18,"2016","03","Traffic","Part II - Safety","CA","Arrest","Weapons Violation","Ward 6","OOC","Washington","DC","DC","Black","Man",41,"40-49","Officer"
"289",1784,16012529,2016-03-17,"2016","03","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",42,"40-49","Officer"
"290",1785,16012895,2016-03-16,"2016","03","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Hyattsville","Prince George's","MD","Black","Man",22,"18-29","Officer"
"291",1786,16012678,2016-03-15,"2016","03","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 2","OOC","Hyattsville","Prince George's","MD","Hispanic","Woman",43,"40-49","Officer"
"292",1787,16012265,2016-03-13,"2016","03","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 3","OOC","Washington","DC","DC","Hispanic","Man",23,"18-29","Officer"
"293",1788,16012411,2016-03-13,"2016","03","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Mount Rainier","Prince George's","MD","Hispanic","Man",22,"18-29","Officer"
"294",1789,16012052,2016-03-11,"2016","03","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",37,"30-39","Officer"
"295",1790,16011223,2016-03-07,"2016","03","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 1","OOC","College Park","Prince George's","MD","Black","Man",36,"30-39","Officer"
"296",1791,16010544,2016-03-03,"2016","03","Traffic","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 6","OOC","Beltsville","Prince George's","MD","Black","Man",48,"40-49","Detail"
"297",1792,16010378,2016-03-02,"2016","03","Traffic","Part II - Safety","CA","Arrest","Weapons Violation","Ward 1","OOC","Washington","DC","DC","Black","Man",22,"18-29","Officer"
"298",1793,16009707,2016-02-27,"2016","02","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",33,"30-39","Officer"
"299",1794,16008664,2016-02-21,"2016","02","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","Ward 3","Takoma Park","Takoma Park (MC)","MD","Black","Woman",22,"18-29","Officer"
"300",1795,16008750,2016-02-21,"2016","02","Traffic","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 6","OOC","TP unincorporated (MC)","Montgomery","MD","Hispanic","Man",30,"30-39","Officer"
"301",1796,16005760,2016-02-19,"2016","02","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 2","OOC","Beltsville","Prince George's","MD","Hispanic","Man",27,"18-29","Officer"
"302",1797,16006990,2016-02-11,"2016","02","Traffic","Part II - Vice","CRC","Criminal citation","CDS: Marijuana","Ward 6","OOC","Germantown","Montgomery","MD","Black","Woman",49,"40-49","Officer"
"303",1798,16006990,2016-02-11,"2016","02","Traffic","Part II - Vice","CRC","Criminal citation","CDS: Marijuana","Ward 6","UNK","UNK","UNK","UNK","White","Woman",33,"30-39","Officer"
"304",1799,16007082,2016-02-11,"2016","02","Traffic","Part II - Vice","APP","Application for charges","CDS: Cocaine","Ward 6","Ward 1","Takoma Park","Takoma Park (MC)","MD","White","Woman",56,"50-59","Officer"
"305",1800,16006571,2016-02-08,"2016","02","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",49,"40-49","Officer"
"306",1801,16005533,2016-02-05,"2016","02","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",38,"30-39","Public"
"307",1802,16002906,2016-01-27,"2016","01","Traffic","Part II - Vice","CRC","Criminal citation","CDS: Paraphernalia","Ward 6","OOC","Hancock","Washington","MD","Black","Man",58,"50-59","Detail"
"308",1803,16004320,2016-01-27,"2016","01","Traffic","Part II - Safety","CA","Arrest","DUI","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",30,"30-39","Officer"
"309",1804,16003548,2016-01-20,"2016","01","Traffic","Part II - Vice","CA","Arrest","CDS: Marijuana","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",23,"18-29","Officer"
"310",1805,16003158,2016-01-17,"2016","01","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","UNK","UNK","UNK","UNK","White","Man",54,"50-59","Officer"
"311",1806,16002691,2016-01-15,"2016","01","Traffic","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Laurel","Howard","MD","Black","Man",34,"30-39","Detail"
